author,date,order,views,birthyear,region,state
Samuel R. Delany,9/30/2018,39,6938,1942,Northeast,NY
Samuel R. Delany,10/31/2018,40,7195,1942,Northeast,NY
Samuel R. Delany,11/30/2018,41,7722,1942,Northeast,NY
Samuel R. Delany,12/31/2018,42,8122,1942,Northeast,NY
Samuel R. Delany,1/31/2019,43,8295,1942,Northeast,NY
Samuel R. Delany,2/28/2019,44,9064,1942,Northeast,NY
Samuel R. Delany,3/31/2019,45,8132,1942,Northeast,NY
Samuel R. Delany,4/30/2019,46,9101,1942,Northeast,NY
Samuel R. Delany,5/31/2019,47,9355,1942,Northeast,NY
Samuel R. Delany,6/30/2019,48,7558,1942,Northeast,NY
Samuel R. Delany,7/31/2019,49,8448,1942,Northeast,NY
Samuel R. Delany,8/31/2019,50,10879,1942,Northeast,NY
Samuel R. Delany,9/30/2019,51,7076,1942,Northeast,NY
Samuel R. Delany,10/31/2019,52,8258,1942,Northeast,NY
Samuel R. Delany,11/30/2019,53,7741,1942,Northeast,NY
Samuel R. Delany,12/31/2019,54,7328,1942,Northeast,NY
Samuel R. Delany,1/31/2020,55,9660,1942,Northeast,NY
Samuel R. Delany,2/29/2020,56,8956,1942,Northeast,NY
Samuel R. Delany,3/31/2020,57,8030,1942,Northeast,NY
Samuel R. Delany,4/30/2020,58,10879,1942,Northeast,NY
Samuel R. Delany,5/31/2020,59,9727,1942,Northeast,NY
Samuel R. Delany,6/30/2020,60,13796,1942,Northeast,NY
Samuel R. Delany,7/31/2020,61,13324,1942,Northeast,NY
Samuel R. Delany,8/31/2020,62,13029,1942,Northeast,NY
Samuel R. Delany,9/30/2020,63,10478,1942,Northeast,NY
Samuel R. Delany,10/31/2020,64,9190,1942,Northeast,NY
Samuel R. Delany,11/30/2020,65,8966,1942,Northeast,NY
Samuel R. Delany,12/31/2020,66,9734,1942,Northeast,NY
Samuel R. Delany,1/31/2021,67,9898,1942,Northeast,NY
Samuel R. Delany,2/28/2021,68,11031,1942,Northeast,NY
Samuel R. Delany,3/31/2021,69,13237,1942,Northeast,NY
Samuel R. Delany,4/30/2021,70,11244,1942,Northeast,NY
Samuel R. Delany,5/31/2021,71,10051,1942,Northeast,NY
Samuel R. Delany,6/30/2021,72,10198,1942,Northeast,NY
Samuel R. Delany,7/31/2021,73,9353,1942,Northeast,NY
Samuel R. Delany,8/31/2021,74,9899,1942,Northeast,NY
Samuel R. Delany,9/30/2021,75,9146,1942,Northeast,NY
Samuel R. Delany,10/31/2021,76,10988,1942,Northeast,NY
Samuel R. Delany,11/30/2021,77,9331,1942,Northeast,NY
Samuel R. Delany,12/31/2021,78,9134,1942,Northeast,NY
Samuel R. Delany,1/31/2022,79,12171,1942,Northeast,NY
Samuel R. Delany,2/28/2022,80,9819,1942,Northeast,NY
Samuel R. Delany,3/31/2022,81,618,1942,Northeast,NY
Sapphire,7/31/2015,1,5415,1950,West,CA
Sapphire,8/31/2015,2,9048,1950,West,CA
Sapphire,9/30/2015,3,5433,1950,West,CA
Sapphire,10/31/2015,4,4940,1950,West,CA
Sapphire,11/30/2015,5,5327,1950,West,CA
Sapphire,12/31/2015,6,7813,1950,West,CA
Sapphire,1/31/2016,7,7111,1950,West,CA
Sapphire,2/29/2016,8,7151,1950,West,CA
Sapphire,3/31/2016,9,6163,1950,West,CA
Sapphire,4/30/2016,10,5517,1950,West,CA
Sapphire,5/31/2016,11,6455,1950,West,CA
Sapphire,6/30/2016,12,4971,1950,West,CA
Sapphire,7/31/2016,13,5859,1950,West,CA
Sapphire,8/31/2016,14,7587,1950,West,CA
Sapphire,9/30/2016,15,6566,1950,West,CA
Sapphire,10/31/2016,16,5824,1950,West,CA
Sapphire,11/30/2016,17,4899,1950,West,CA
Sapphire,12/31/2016,18,5302,1950,West,CA
Sapphire,1/31/2017,19,7270,1950,West,CA
Sapphire,2/28/2017,20,6143,1950,West,CA
Sapphire,3/31/2017,21,6059,1950,West,CA
Sapphire,4/30/2017,22,5500,1950,West,CA
Sapphire,5/31/2017,23,6000,1950,West,CA
Sapphire,6/30/2017,24,4461,1950,West,CA
Sapphire,7/31/2017,25,4541,1950,West,CA
Sapphire,8/31/2017,26,4535,1950,West,CA
Sapphire,9/30/2017,27,4461,1950,West,CA
Sapphire,10/31/2017,28,4777,1950,West,CA
Sapphire,11/30/2017,29,4229,1950,West,CA
Sapphire,12/31/2017,30,4302,1950,West,CA
Sapphire,1/31/2018,31,5716,1950,West,CA
Sapphire,2/28/2018,32,5295,1950,West,CA
Sapphire,3/31/2018,33,5824,1950,West,CA
Sapphire,4/30/2018,34,4850,1950,West,CA
Sapphire,5/31/2018,35,3945,1950,West,CA
Sapphire,6/30/2018,36,5783,1950,West,CA
Sapphire,7/31/2018,37,7468,1950,West,CA
Sapphire,8/31/2018,38,4811,1950,West,CA
Sapphire,9/30/2018,39,4343,1950,West,CA
Sapphire,10/31/2018,40,4534,1950,West,CA
Sapphire,11/30/2018,41,4861,1950,West,CA
Sapphire,12/31/2018,42,5147,1950,West,CA
Sapphire,1/31/2019,43,5312,1950,West,CA
Sapphire,2/28/2019,44,5557,1950,West,CA
Sapphire,3/31/2019,45,7611,1950,West,CA
Sapphire,4/30/2019,46,6435,1950,West,CA
Sapphire,5/31/2019,47,4578,1950,West,CA
Sapphire,6/30/2019,48,4390,1950,West,CA
Sapphire,7/31/2019,49,4757,1950,West,CA
Sapphire,8/31/2019,50,4890,1950,West,CA
Sapphire,9/30/2019,51,5609,1950,West,CA
Sapphire,10/31/2019,52,4979,1950,West,CA
Sapphire,11/30/2019,53,5157,1950,West,CA
Sapphire,12/31/2019,54,4574,1950,West,CA
Sapphire,1/31/2020,55,5214,1950,West,CA
Sapphire,2/29/2020,56,7280,1950,West,CA
Sapphire,3/31/2020,57,6474,1950,West,CA
Sapphire,4/30/2020,58,5843,1950,West,CA
Sapphire,5/31/2020,59,6976,1950,West,CA
Sapphire,6/30/2020,60,7765,1950,West,CA
Sapphire,7/31/2020,61,5915,1950,West,CA
Sapphire,8/31/2020,62,4895,1950,West,CA
Sapphire,9/30/2020,63,6314,1950,West,CA
Sapphire,10/31/2020,64,5899,1950,West,CA
Sapphire,11/30/2020,65,7116,1950,West,CA
Sapphire,12/31/2020,66,7449,1950,West,CA
Sapphire,1/31/2021,67,6248,1950,West,CA
Sapphire,2/28/2021,68,6061,1950,West,CA
Sapphire,3/31/2021,69,7386,1950,West,CA
Sapphire,4/30/2021,70,5044,1950,West,CA
Sapphire,5/31/2021,71,6868,1950,West,CA
Sapphire,6/30/2021,72,6776,1950,West,CA
Sapphire,7/31/2021,73,6650,1950,West,CA
Sapphire,8/31/2021,74,5574,1950,West,CA
Sapphire,9/30/2021,75,5785,1950,West,CA
Sapphire,10/31/2021,76,4408,1950,West,CA
Sapphire,11/30/2021,77,4253,1950,West,CA
Sapphire,12/31/2021,78,4584,1950,West,CA
Sapphire,1/31/2022,79,4946,1950,West,CA
Sapphire,2/28/2022,80,6129,1950,West,CA
Sapphire,3/31/2022,81,311,1950,West,CA
Sarah Lee Brown Fleming,7/31/2015,1,22,1875,South,SC
Sarah Lee Brown Fleming,8/31/2015,2,24,1875,South,SC
Sarah Lee Brown Fleming,9/30/2015,3,38,1875,South,SC
Sarah Lee Brown Fleming,10/31/2015,4,21,1875,South,SC
Sarah Lee Brown Fleming,11/30/2015,5,10,1875,South,SC
Sarah Lee Brown Fleming,12/31/2015,6,20,1875,South,SC
Sarah Lee Brown Fleming,1/31/2016,7,18,1875,South,SC
Sarah Lee Brown Fleming,2/29/2016,8,54,1875,South,SC
Sarah Lee Brown Fleming,3/31/2016,9,20,1875,South,SC
Sarah Lee Brown Fleming,4/30/2016,10,9,1875,South,SC
Sarah Lee Brown Fleming,5/31/2016,11,21,1875,South,SC
Sarah Lee Brown Fleming,6/30/2016,12,24,1875,South,SC
Sarah Lee Brown Fleming,7/31/2016,13,6,1875,South,SC
Sarah Lee Brown Fleming,8/31/2016,14,14,1875,South,SC
Sarah Lee Brown Fleming,9/30/2016,15,26,1875,South,SC
Sarah Lee Brown Fleming,10/31/2016,16,32,1875,South,SC
Sarah Lee Brown Fleming,11/30/2016,17,28,1875,South,SC
Sarah Lee Brown Fleming,12/31/2016,18,28,1875,South,SC
Sarah Lee Brown Fleming,1/31/2017,19,23,1875,South,SC
Sarah Lee Brown Fleming,2/28/2017,20,34,1875,South,SC
Sarah Lee Brown Fleming,3/31/2017,21,47,1875,South,SC
Sarah Lee Brown Fleming,4/30/2017,22,38,1875,South,SC
Sarah Lee Brown Fleming,5/31/2017,23,17,1875,South,SC
Sarah Lee Brown Fleming,6/30/2017,24,29,1875,South,SC
Sarah Lee Brown Fleming,7/31/2017,25,14,1875,South,SC
Sarah Lee Brown Fleming,8/31/2017,26,26,1875,South,SC
Sarah Lee Brown Fleming,9/30/2017,27,19,1875,South,SC
Sarah Lee Brown Fleming,10/31/2017,28,13,1875,South,SC
Sarah Lee Brown Fleming,11/30/2017,29,20,1875,South,SC
Sarah Lee Brown Fleming,12/31/2017,30,22,1875,South,SC
Sarah Lee Brown Fleming,1/31/2018,31,34,1875,South,SC
Sarah Lee Brown Fleming,2/28/2018,32,19,1875,South,SC
Sarah Lee Brown Fleming,3/31/2018,33,28,1875,South,SC
Sarah Lee Brown Fleming,4/30/2018,34,42,1875,South,SC
Sarah Lee Brown Fleming,5/31/2018,35,32,1875,South,SC
Sarah Lee Brown Fleming,6/30/2018,36,30,1875,South,SC
Sarah Lee Brown Fleming,7/31/2018,37,18,1875,South,SC
Sarah Lee Brown Fleming,8/31/2018,38,18,1875,South,SC
Sarah Lee Brown Fleming,9/30/2018,39,15,1875,South,SC
Sarah Lee Brown Fleming,10/31/2018,40,21,1875,South,SC
Sarah Lee Brown Fleming,11/30/2018,41,21,1875,South,SC
Sarah Lee Brown Fleming,12/31/2018,42,37,1875,South,SC
Sarah Lee Brown Fleming,1/31/2019,43,37,1875,South,SC
Sarah Lee Brown Fleming,2/28/2019,44,43,1875,South,SC
Sarah Lee Brown Fleming,3/31/2019,45,29,1875,South,SC
Sarah Lee Brown Fleming,4/30/2019,46,34,1875,South,SC
Sarah Lee Brown Fleming,5/31/2019,47,23,1875,South,SC
Sarah Lee Brown Fleming,6/30/2019,48,14,1875,South,SC
Sarah Lee Brown Fleming,7/31/2019,49,24,1875,South,SC
Sarah Lee Brown Fleming,8/31/2019,50,30,1875,South,SC
Sarah Lee Brown Fleming,9/30/2019,51,20,1875,South,SC
Sarah Lee Brown Fleming,10/31/2019,52,32,1875,South,SC
Sarah Lee Brown Fleming,11/30/2019,53,22,1875,South,SC
Sarah Lee Brown Fleming,12/31/2019,54,18,1875,South,SC
Sarah Lee Brown Fleming,1/31/2020,55,50,1875,South,SC
Sarah Lee Brown Fleming,2/29/2020,56,38,1875,South,SC
Sarah Lee Brown Fleming,3/31/2020,57,41,1875,South,SC
Sarah Lee Brown Fleming,4/30/2020,58,26,1875,South,SC
Sarah Lee Brown Fleming,5/31/2020,59,23,1875,South,SC
Sarah Lee Brown Fleming,6/30/2020,60,46,1875,South,SC
Sarah Lee Brown Fleming,7/31/2020,61,64,1875,South,SC
Sarah Lee Brown Fleming,8/31/2020,62,51,1875,South,SC
Sarah Lee Brown Fleming,9/30/2020,63,48,1875,South,SC
Sarah Lee Brown Fleming,10/31/2020,64,45,1875,South,SC
Sarah Lee Brown Fleming,11/30/2020,65,40,1875,South,SC
Sarah Lee Brown Fleming,12/31/2020,66,27,1875,South,SC
Sarah Lee Brown Fleming,1/31/2021,67,40,1875,South,SC
Sarah Lee Brown Fleming,2/28/2021,68,90,1875,South,SC
Sarah Lee Brown Fleming,3/31/2021,69,60,1875,South,SC
Sarah Lee Brown Fleming,4/30/2021,70,42,1875,South,SC
Sarah Lee Brown Fleming,5/31/2021,71,49,1875,South,SC
Sarah Lee Brown Fleming,6/30/2021,72,47,1875,South,SC
Sarah Lee Brown Fleming,7/31/2021,73,40,1875,South,SC
Sarah Lee Brown Fleming,8/31/2021,74,34,1875,South,SC
Sarah Lee Brown Fleming,9/30/2021,75,26,1875,South,SC
Sarah Lee Brown Fleming,10/31/2021,76,21,1875,South,SC
Sarah Lee Brown Fleming,11/30/2021,77,33,1875,South,SC
Sarah Lee Brown Fleming,12/31/2021,78,31,1875,South,SC
Sarah Lee Brown Fleming,1/31/2022,79,48,1875,South,SC
Sarah Lee Brown Fleming,2/28/2022,80,57,1875,South,SC
Sarah Lee Brown Fleming,3/31/2022,81,4,1875,South,SC
Sherley Anne Williams,7/31/2015,1,262,1944,West,CA
Sherley Anne Williams,8/31/2015,2,250,1944,West,CA
Sherley Anne Williams,9/30/2015,3,315,1944,West,CA
Sherley Anne Williams,10/31/2015,4,308,1944,West,CA
Sherley Anne Williams,11/30/2015,5,249,1944,West,CA
Sherley Anne Williams,12/31/2015,6,231,1944,West,CA
Sherley Anne Williams,1/31/2016,7,415,1944,West,CA
Sherley Anne Williams,2/29/2016,8,464,1944,West,CA
Sherley Anne Williams,3/31/2016,9,268,1944,West,CA
Sherley Anne Williams,4/30/2016,10,264,1944,West,CA
Sherley Anne Williams,5/31/2016,11,265,1944,West,CA
Sherley Anne Williams,6/30/2016,12,197,1944,West,CA
Sherley Anne Williams,7/31/2016,13,236,1944,West,CA
Sherley Anne Williams,8/31/2016,14,278,1944,West,CA
Sherley Anne Williams,9/30/2016,15,248,1944,West,CA
Sherley Anne Williams,10/31/2016,16,276,1944,West,CA
Sherley Anne Williams,11/30/2016,17,238,1944,West,CA
Sherley Anne Williams,12/31/2016,18,275,1944,West,CA
Sherley Anne Williams,1/31/2017,19,246,1944,West,CA
Sherley Anne Williams,2/28/2017,20,412,1944,West,CA
Sherley Anne Williams,3/31/2017,21,290,1944,West,CA
Sherley Anne Williams,4/30/2017,22,268,1944,West,CA
Sherley Anne Williams,5/31/2017,23,224,1944,West,CA
Sherley Anne Williams,6/30/2017,24,189,1944,West,CA
Sherley Anne Williams,7/31/2017,25,200,1944,West,CA
Sherley Anne Williams,8/31/2017,26,143,1944,West,CA
Sherley Anne Williams,9/30/2017,27,215,1944,West,CA
Sherley Anne Williams,10/31/2017,28,230,1944,West,CA
Sherley Anne Williams,11/30/2017,29,200,1944,West,CA
Sherley Anne Williams,12/31/2017,30,205,1944,West,CA
Sherley Anne Williams,1/31/2018,31,271,1944,West,CA
Sherley Anne Williams,2/28/2018,32,319,1944,West,CA
Sherley Anne Williams,3/31/2018,33,206,1944,West,CA
Sherley Anne Williams,4/30/2018,34,229,1944,West,CA
Sherley Anne Williams,5/31/2018,35,204,1944,West,CA
Sherley Anne Williams,6/30/2018,36,149,1944,West,CA
Sherley Anne Williams,7/31/2018,37,160,1944,West,CA
Sherley Anne Williams,8/31/2018,38,163,1944,West,CA
Sherley Anne Williams,9/30/2018,39,166,1944,West,CA
Sherley Anne Williams,10/31/2018,40,221,1944,West,CA
Sherley Anne Williams,11/30/2018,41,180,1944,West,CA
Sherley Anne Williams,12/31/2018,42,204,1944,West,CA
Sherley Anne Williams,1/31/2019,43,200,1944,West,CA
Sherley Anne Williams,2/28/2019,44,285,1944,West,CA
Sherley Anne Williams,3/31/2019,45,211,1944,West,CA
Sherley Anne Williams,4/30/2019,46,216,1944,West,CA
Sherley Anne Williams,5/31/2019,47,202,1944,West,CA
Sherley Anne Williams,6/30/2019,48,168,1944,West,CA
Sherley Anne Williams,7/31/2019,49,203,1944,West,CA
Sherley Anne Williams,8/31/2019,50,210,1944,West,CA
Sherley Anne Williams,9/30/2019,51,200,1944,West,CA
Sherley Anne Williams,10/31/2019,52,230,1944,West,CA
Sherley Anne Williams,11/30/2019,53,236,1944,West,CA
Sherley Anne Williams,12/31/2019,54,260,1944,West,CA
Sherley Anne Williams,1/31/2020,55,287,1944,West,CA
Sherley Anne Williams,2/29/2020,56,347,1944,West,CA
Sherley Anne Williams,3/31/2020,57,256,1944,West,CA
Sherley Anne Williams,4/30/2020,58,203,1944,West,CA
Sherley Anne Williams,5/31/2020,59,136,1944,West,CA
Sherley Anne Williams,6/30/2020,60,281,1944,West,CA
Sherley Anne Williams,7/31/2020,61,191,1944,West,CA
Sherley Anne Williams,8/31/2020,62,241,1944,West,CA
Sherley Anne Williams,9/30/2020,63,205,1944,West,CA
Sherley Anne Williams,10/31/2020,64,215,1944,West,CA
Sherley Anne Williams,11/30/2020,65,195,1944,West,CA
Sherley Anne Williams,12/31/2020,66,145,1944,West,CA
Sherley Anne Williams,1/31/2021,67,206,1944,West,CA
Sherley Anne Williams,2/28/2021,68,234,1944,West,CA
Sherley Anne Williams,3/31/2021,69,264,1944,West,CA
Sherley Anne Williams,4/30/2021,70,293,1944,West,CA
Sherley Anne Williams,5/31/2021,71,188,1944,West,CA
Sherley Anne Williams,6/30/2021,72,179,1944,West,CA
Sherley Anne Williams,7/31/2021,73,179,1944,West,CA
Sherley Anne Williams,8/31/2021,74,156,1944,West,CA
Sherley Anne Williams,9/30/2021,75,181,1944,West,CA
Sherley Anne Williams,10/31/2021,76,143,1944,West,CA
Sherley Anne Williams,11/30/2021,77,160,1944,West,CA
Sherley Anne Williams,12/31/2021,78,182,1944,West,CA
Sherley Anne Williams,1/31/2022,79,189,1944,West,CA
Sherley Anne Williams,2/28/2022,80,270,1944,West,CA
Sherley Anne Williams,3/31/2022,81,15,1944,West,CA
Sister Souljah,7/31/2015,1,12870,1964,Northeast,NY
Sister Souljah,8/31/2015,2,15778,1964,Northeast,NY
Sister Souljah,9/30/2015,3,10618,1964,Northeast,NY
Sister Souljah,10/31/2015,4,10625,1964,Northeast,NY
Sister Souljah,11/30/2015,5,28734,1964,Northeast,NY
Sister Souljah,12/31/2015,6,14965,1964,Northeast,NY
Sister Souljah,1/31/2016,7,13397,1964,Northeast,NY
Sister Souljah,2/29/2016,8,22073,1964,Northeast,NY
Sister Souljah,3/31/2016,9,12508,1964,Northeast,NY
Sister Souljah,4/30/2016,10,20053,1964,Northeast,NY
Sister Souljah,5/31/2016,11,13093,1964,Northeast,NY
Sister Souljah,6/30/2016,12,8364,1964,Northeast,NY
Sister Souljah,7/31/2016,13,10460,1964,Northeast,NY
Sister Souljah,8/31/2016,14,8836,1964,Northeast,NY
Sister Souljah,9/30/2016,15,12972,1964,Northeast,NY
Sister Souljah,10/31/2016,16,11570,1964,Northeast,NY
Sister Souljah,11/30/2016,17,9818,1964,Northeast,NY
Sister Souljah,12/31/2016,18,11892,1964,Northeast,NY
Sister Souljah,1/31/2017,19,10414,1964,Northeast,NY
Sister Souljah,2/28/2017,20,9048,1964,Northeast,NY
Sister Souljah,3/31/2017,21,9376,1964,Northeast,NY
Sister Souljah,4/30/2017,22,7175,1964,Northeast,NY
Sister Souljah,5/31/2017,23,7000,1964,Northeast,NY
Sister Souljah,6/30/2017,24,11925,1964,Northeast,NY
Sister Souljah,7/31/2017,25,25755,1964,Northeast,NY
Sister Souljah,8/31/2017,26,18082,1964,Northeast,NY
Sister Souljah,9/30/2017,27,10637,1964,Northeast,NY
Sister Souljah,10/31/2017,28,10886,1964,Northeast,NY
Sister Souljah,11/30/2017,29,9646,1964,Northeast,NY
Sister Souljah,12/31/2017,30,10923,1964,Northeast,NY
Sister Souljah,1/31/2018,31,11508,1964,Northeast,NY
Sister Souljah,2/28/2018,32,8969,1964,Northeast,NY
Sister Souljah,3/31/2018,33,8019,1964,Northeast,NY
Sister Souljah,4/30/2018,34,8289,1964,Northeast,NY
Sister Souljah,5/31/2018,35,7459,1964,Northeast,NY
Sister Souljah,6/30/2018,36,7468,1964,Northeast,NY
Sister Souljah,7/31/2018,37,10586,1964,Northeast,NY
Sister Souljah,8/31/2018,38,7837,1964,Northeast,NY
Sister Souljah,9/30/2018,39,6739,1964,Northeast,NY
Sister Souljah,10/31/2018,40,14380,1964,Northeast,NY
Sister Souljah,11/30/2018,41,10824,1964,Northeast,NY
Sister Souljah,12/31/2018,42,9323,1964,Northeast,NY
Sister Souljah,1/31/2019,43,9121,1964,Northeast,NY
Sister Souljah,2/28/2019,44,8092,1964,Northeast,NY
Sister Souljah,3/31/2019,45,14105,1964,Northeast,NY
Sister Souljah,4/30/2019,46,8178,1964,Northeast,NY
Sister Souljah,5/31/2019,47,7800,1964,Northeast,NY
Sister Souljah,6/30/2019,48,7109,1964,Northeast,NY
Sister Souljah,7/31/2019,49,7220,1964,Northeast,NY
Sister Souljah,8/31/2019,50,6058,1964,Northeast,NY
Sister Souljah,9/30/2019,51,8441,1964,Northeast,NY
Sister Souljah,10/31/2019,52,5615,1964,Northeast,NY
Sister Souljah,11/30/2019,53,5817,1964,Northeast,NY
Sister Souljah,12/31/2019,54,6560,1964,Northeast,NY
Sister Souljah,1/31/2020,55,5974,1964,Northeast,NY
Sister Souljah,2/29/2020,56,7591,1964,Northeast,NY
Sister Souljah,3/31/2020,57,10536,1964,Northeast,NY
Sister Souljah,4/30/2020,58,9892,1964,Northeast,NY
Sister Souljah,5/31/2020,59,12225,1964,Northeast,NY
Sister Souljah,6/30/2020,60,14790,1964,Northeast,NY
Sister Souljah,7/31/2020,61,22676,1964,Northeast,NY
Sister Souljah,8/31/2020,62,19446,1964,Northeast,NY
Sister Souljah,9/30/2020,63,25360,1964,Northeast,NY
Sister Souljah,10/31/2020,64,7417,1964,Northeast,NY
Sister Souljah,11/30/2020,65,10747,1964,Northeast,NY
Sister Souljah,12/31/2020,66,16670,1964,Northeast,NY
Sister Souljah,1/31/2021,67,11484,1964,Northeast,NY
Sister Souljah,2/28/2021,68,11443,1964,Northeast,NY
Sister Souljah,3/31/2021,69,33303,1964,Northeast,NY
Sister Souljah,4/30/2021,70,11806,1964,Northeast,NY
Sister Souljah,5/31/2021,71,7768,1964,Northeast,NY
Sister Souljah,6/30/2021,72,7005,1964,Northeast,NY
Sister Souljah,7/31/2021,73,7562,1964,Northeast,NY
Sister Souljah,8/31/2021,74,9165,1964,Northeast,NY
Sister Souljah,9/30/2021,75,7305,1964,Northeast,NY
Sister Souljah,10/31/2021,76,6609,1964,Northeast,NY
Sister Souljah,11/30/2021,77,9349,1964,Northeast,NY
Sister Souljah,12/31/2021,78,8162,1964,Northeast,NY
Sister Souljah,1/31/2022,79,9377,1964,Northeast,NY
Sister Souljah,2/28/2022,80,7340,1964,Northeast,NY
Sister Souljah,3/31/2022,81,752,1964,Northeast,NY
Sutton E. Griggs,7/31/2015,1,205,1872,South,TX
Sutton E. Griggs,8/31/2015,2,176,1872,South,TX
Sutton E. Griggs,9/30/2015,3,219,1872,South,TX
Sutton E. Griggs,10/31/2015,4,243,1872,South,TX
Sutton E. Griggs,11/30/2015,5,256,1872,South,TX
Sutton E. Griggs,12/31/2015,6,190,1872,South,TX
Sutton E. Griggs,1/31/2016,7,327,1872,South,TX
Sutton E. Griggs,2/29/2016,8,322,1872,South,TX
Sutton E. Griggs,3/31/2016,9,282,1872,South,TX
Sutton E. Griggs,4/30/2016,10,297,1872,South,TX
Sutton E. Griggs,5/31/2016,11,217,1872,South,TX
Sutton E. Griggs,6/30/2016,12,205,1872,South,TX
Sutton E. Griggs,7/31/2016,13,153,1872,South,TX
Sutton E. Griggs,8/31/2016,14,193,1872,South,TX
Sutton E. Griggs,9/30/2016,15,241,1872,South,TX
Sutton E. Griggs,10/31/2016,16,320,1872,South,TX
Sutton E. Griggs,11/30/2016,17,253,1872,South,TX
Sutton E. Griggs,12/31/2016,18,233,1872,South,TX
Sutton E. Griggs,1/31/2017,19,174,1872,South,TX
Sutton E. Griggs,2/28/2017,20,237,1872,South,TX
Sutton E. Griggs,3/31/2017,21,255,1872,South,TX
Sutton E. Griggs,4/30/2017,22,223,1872,South,TX
Sutton E. Griggs,5/31/2017,23,177,1872,South,TX
Sutton E. Griggs,6/30/2017,24,122,1872,South,TX
Sutton E. Griggs,7/31/2017,25,157,1872,South,TX
Sutton E. Griggs,8/31/2017,26,181,1872,South,TX
Sutton E. Griggs,9/30/2017,27,208,1872,South,TX
Sutton E. Griggs,10/31/2017,28,262,1872,South,TX
Sutton E. Griggs,11/30/2017,29,340,1872,South,TX
Sutton E. Griggs,12/31/2017,30,254,1872,South,TX
Sutton E. Griggs,1/31/2018,31,284,1872,South,TX
Sutton E. Griggs,2/28/2018,32,424,1872,South,TX
Sutton E. Griggs,3/31/2018,33,348,1872,South,TX
Sutton E. Griggs,4/30/2018,34,262,1872,South,TX
Sutton E. Griggs,5/31/2018,35,193,1872,South,TX
Sutton E. Griggs,6/30/2018,36,234,1872,South,TX
Sutton E. Griggs,7/31/2018,37,152,1872,South,TX
Sutton E. Griggs,8/31/2018,38,203,1872,South,TX
Sutton E. Griggs,9/30/2018,39,227,1872,South,TX
Sutton E. Griggs,10/31/2018,40,246,1872,South,TX
Sutton E. Griggs,11/30/2018,41,323,1872,South,TX
Sutton E. Griggs,12/31/2018,42,212,1872,South,TX
Sutton E. Griggs,1/31/2019,43,234,1872,South,TX
Sutton E. Griggs,2/28/2019,44,390,1872,South,TX
Sutton E. Griggs,3/31/2019,45,381,1872,South,TX
Sutton E. Griggs,4/30/2019,46,357,1872,South,TX
Sutton E. Griggs,5/31/2019,47,265,1872,South,TX
Sutton E. Griggs,6/30/2019,48,192,1872,South,TX
Sutton E. Griggs,7/31/2019,49,224,1872,South,TX
Sutton E. Griggs,8/31/2019,50,195,1872,South,TX
Sutton E. Griggs,9/30/2019,51,229,1872,South,TX
Sutton E. Griggs,10/31/2019,52,269,1872,South,TX
Sutton E. Griggs,11/30/2019,53,376,1872,South,TX
Sutton E. Griggs,12/31/2019,54,225,1872,South,TX
Sutton E. Griggs,1/31/2020,55,216,1872,South,TX
Sutton E. Griggs,2/29/2020,56,270,1872,South,TX
Sutton E. Griggs,3/31/2020,57,212,1872,South,TX
Sutton E. Griggs,4/30/2020,58,176,1872,South,TX
Sutton E. Griggs,5/31/2020,59,185,1872,South,TX
Sutton E. Griggs,6/30/2020,60,297,1872,South,TX
Sutton E. Griggs,7/31/2020,61,178,1872,South,TX
Sutton E. Griggs,8/31/2020,62,273,1872,South,TX
Sutton E. Griggs,9/30/2020,63,277,1872,South,TX
Sutton E. Griggs,10/31/2020,64,204,1872,South,TX
Sutton E. Griggs,11/30/2020,65,210,1872,South,TX
Sutton E. Griggs,12/31/2020,66,174,1872,South,TX
Sutton E. Griggs,1/31/2021,67,193,1872,South,TX
Sutton E. Griggs,2/28/2021,68,236,1872,South,TX
Sutton E. Griggs,3/31/2021,69,219,1872,South,TX
Sutton E. Griggs,4/30/2021,70,227,1872,South,TX
Sutton E. Griggs,5/31/2021,71,154,1872,South,TX
Sutton E. Griggs,6/30/2021,72,133,1872,South,TX
Sutton E. Griggs,7/31/2021,73,153,1872,South,TX
Sutton E. Griggs,8/31/2021,74,180,1872,South,TX
Sutton E. Griggs,9/30/2021,75,162,1872,South,TX
Sutton E. Griggs,10/31/2021,76,157,1872,South,TX
Sutton E. Griggs,11/30/2021,77,198,1872,South,TX
Sutton E. Griggs,12/31/2021,78,144,1872,South,TX
Sutton E. Griggs,1/31/2022,79,151,1872,South,TX
Sutton E. Griggs,2/28/2022,80,174,1872,South,TX
Sutton E. Griggs,3/31/2022,81,12,1872,South,TX
Suzan-Lori Parks,7/31/2015,1,1677,1963,South,KY
Suzan-Lori Parks,8/31/2015,2,1975,1963,South,KY
Suzan-Lori Parks,9/30/2015,3,2387,1963,South,KY
Suzan-Lori Parks,10/31/2015,4,2889,1963,South,KY
Suzan-Lori Parks,11/30/2015,5,3208,1963,South,KY
Suzan-Lori Parks,12/31/2015,6,2690,1963,South,KY
Suzan-Lori Parks,1/31/2016,7,2721,1963,South,KY
Suzan-Lori Parks,2/29/2016,8,3490,1963,South,KY
Suzan-Lori Parks,3/31/2016,9,2936,1963,South,KY
Suzan-Lori Parks,4/30/2016,10,4205,1963,South,KY
